実行,じっこう,"practice,performance,execution (e.g. program),realization"
実際,じっさい,"practical,actual condition,status quo"
実施,じっし,"enforcement,enact,put into practice,carry out,operation"
,じっと,"fixedly,firmly,patiently,quietly"
実に,じつに,"indeed,truly,surely"
実は,じつは,"as a matter of fact,by the way"
失望,しつぼう,"disappointment,despair"
支店,してん,branch store (office)
指導,しどう,"leadership,guidance,coaching"
自動,じどう,"automatic,self-motion"
品,しな,"thing,article,goods,dignity,article (goods),counter for meal courses"
支配,しはい,"rule,control,direction"
芝居,しばい,"play,drama"
,しばしば,"often,again and again,frequently"
芝生,しばふ,lawn
支払,しはらい,payment
支払う,しはらう,to pay
死亡,しぼう,"death,mortality"
資本,しほん,"funds,capital"
しまい,（終わり）,sisters
姉妹,しまい,sisters
しまう,（終わる）,"to finish,to close,to do something completely"
しまった,（感）,Damn it!
自慢,じまん,"pride,boast"
事務,じむ,"business,office work"
示す,しめす,"to denote,to show,to point out,to indicate"
占める,しめる,"(1) to comprise,to account for,to make up (of),(2) to hold,to occupy"
下,しも,"under,below,beneath"
霜,しも,frost
,じゃあ,"well,well then"
借金,しゃっきん,"debt,loan,liabilities"
,しゃべる,"to talk,to chat,to chatter"
邪魔,じゃま,"hindrance,intrusion"
週,しゅう,week
州,しゅう,sandbank
十,じゅう,"10,ten"
銃,じゅう,gun
周囲,しゅうい,"surroundings,circumference,environs"
収穫,しゅうかく,"harvest,crop,ingathering"
週間,しゅうかん,"week,weekly"
宗教,しゅうきょう,religion
重視,じゅうし,"importance,stress,serious consideration"
就職,しゅうしょく,"finding employment,inauguration"
,ジュース,"juice,soft drink,deuce"
修正,しゅうせい,"amendment,correction,revision,modification"
渋滞,じゅうたい,"congestion (e.g. traffic),delay,stagnation"
重大,じゅうだい,"serious,important,grave,weighty"
住宅,じゅうたく,"resident,housing"
集団,しゅうだん,"group,mass"
集中,しゅうちゅう,"concentration,focusing the mind"
収入,しゅうにゅう,"income,receipts,revenue"
住民,じゅうみん,"citizens,inhabitants,residents,population"
重要,じゅうよう,"important,momentous,essential,principal,major"
修理,しゅうり,"repairing,mending"
主義,しゅぎ,"doctrine,rule,principle"
宿泊,しゅくはく,lodging
手術,しゅじゅつ,surgical operation
首相,しゅしょう,Prime Minister
手段,しゅだん,"means,way,measure"
主張,しゅちょう,"claim,request,insistence,assertion"
出身,しゅっしん,"graduate from,come from"
出席,しゅっせき,"attendance,presence"
出発,しゅっぱつ,departure
出版,しゅっぱん,publication
首都,しゅと,capital city
主婦,しゅふ,"housewife,mistress"
主要,しゅよう,"chief,main,principal,major"
需要,じゅよう,"demand,request"
種類,しゅるい,"variety,kind,type"
順,じゅん,"order,turn"
瞬間,しゅんかん,"moment,second,instant"
順調,じゅんちょう,"favourable,doing well,O.K.,all right"
順番,じゅんばん,"turn (in line),order of things"
準備,じゅんび,"preparation,arrangements,provision,reserve"
使用,しよう,"use,application,employment,utilization"
小,しょう,
章,しょう,"(1) chapter,section,(2) medal"
賞,しょう,"prize,award"
上,じょう,"(1) first volume,(2) superior quality,(3) governmental"
障害,しょうがい,"obstacle,impediment (fault),damage"
奨学金,しょうがくきん,scholarship
乗客,じょうきゃく,passenger
上京,じょうきょう,proceeding to the capital (Tokyo)
状況,じょうきょう,"state of affairs,situation,circumstances"
条件,じょうけん,"conditions,terms"
正午,しょうご,"noon,mid-day"
正直,しょうじき,"honesty,integrity,frankness"
常識,じょうしき,common sense
少女,しょうじょ,"daughter,young lady,virgin,maiden,little girl"
少々,しょうしょう,"just a minute,small quantity"
症状,しょうじょう,"symptoms,condition"
生じる,しょうじる,"to produce,to yield,to result from,to arise,to be generated"
招待,しょうたい,invitation
状態,じょうたい,"condition,situation,circumstances,state"
上達,じょうたつ,"improvement,advance,progress"
冗談,じょうだん,"jest,joke"
承知,しょうち,"consent,acceptance,assent,admitting"
上等,じょうとう,"superiority,first class,very good"
衝突,しょうとつ,"collision,conflict"
商人,しょうにん,"trader,shopkeeper,merchant"
承認,しょうにん,"recognition,acknowledgement,approval,consent,agreement"
少年,しょうねん,"boys,juveniles"
商売,しょうばい,"trade,business,commerce,transaction,occupation"
消費,しょうひ,"consumption,expenditure"
商品,しょうひん,"commodity,article of commerce,goods,stock,merchandise"
消防,しょうぼう,"fire fighting,fire department"
情報,じょうほう,"information,(military) intelligence"
証明,しょうめい,"proof,verification"
女王,じょおう,queen
職,しょく,employment
職業,しょくぎょう,"occupation,business"
食事,しょくじ,meal
食卓,しょくたく,dining table
食品,しょくひん,"commodity,foodstuff"
植物,しょくぶつ,"plant,vegetation"
食物,しょくもつ,"food,foodstuff"
食欲,しょくよく,appetite (for food)
食料,しょくりょう,food
食糧,しょくりょう,"provisions,rations"
書斎,しょさい,study
女子,じょし,"woman,girl"
助手,じょしゅ,"helper,helpmeet,assistant,tutor"
徐々に,じょじょに,"slowly,little by little,gradually,steadily,quietly"
署名,しょめい,signature
書物,しょもつ,books
女優,じょゆう,actress
処理,しょり,"processing,dealing with,treatment,disposition,disposal"
書類,しょるい,"documents,official papers"
知らせ,しらせ,notice
尻,しり,"buttocks,bottom"
印,しるし,"(1) mark,(2) symbol,(3) evidence"
城,しろ,castle
進学,しんがく,going on to university
神経,しんけい,"nerve,sensitivity"
真剣,しんけん,"seriousness,earnestness"
信仰,しんこう,"(religious) faith,belief,creed"
信号,しんごう,"traffic lights,signal,semaphore"
人工,じんこう,"artificial,manmade,human work,human skill,artificiality"
深刻,しんこく,serious
診察,しんさつ,medical examination
人種,じんしゅ,race (of people)
信じる,しんじる,"to believe,to place trust in"
人生,じんせい,(human) life (i.e. conception to death)
親戚,しんせき,relative
新鮮,しんせん,fresh
心臓,しんぞう,heart
身体,しんたい,the body
身長,しんちょう,"height (of body),stature"
慎重,しんちょう,"discretion,prudence"
心配,しんぱい,"worry,concern,anxiety,care"
審判,しんぱん,"refereeing,trial,judgement,umpire,referee"
人物,じんぶつ,"character,personality,person,man,personage,talented man"
進歩,しんぽ,"progress,development"
親友,しんゆう,"close friend,buddy"
信用,しんよう,"confidence,dependence,credit,faith"
信頼,しんらい,"reliance,trust,confidence"
心理,しんり,mentality
人類,じんるい,"mankind,humanity"
巣,す,"nest,rookery,breeding place,beehive,cobweb"
図,ず,"figure (e.g. Fig 1),drawing,picture,illustration"
水準,すいじゅん,"(1) water level,(2) level,standard"
推薦,すいせん,recommendation
,スイッチ,switch
随分,ずいぶん,extremely
睡眠,すいみん,sleep
数,すう,"number,figure"
数字,すうじ,"numeral,figure"
,スープ,(Western) soup
末,すえ,"the end of,powder"
姿,すがた,"figure,shape,appearance"
,スキー,skiing
空く,すく,"(1) to open,to become empty,(2) to be less crowded"
救う,すくう,"to rescue from,to help out of"
優れる,すぐれる,"to surpass,to outstrip,to excel"
,スケート,"skate(s),skating"
,すごい,"terrible,dreadful,terrific,amazing,great"
少しも,すこしも,"anything of,not one bit"
過ごす,すごす,"to pass,to spend,to go through,to tide over"
筋,すじ,"muscle,string,line"
進める,すすめる,"to advance,to promote,to hasten"
勧める,すすめる,"to recommend,to advise,to encourage,to offer (wine)"
,スター,star
,スタイル,style
,スタンド,stand
頭痛,ずつう,headache
,ずっと,"consecutively,throughout,a lot"
,すてき,"lovely,dreamy,beautiful,great"
既に,すでに,"already,too late"
,すなわち,"that is,namely,i.e."
素晴らしい,すばらしい,"wonderful,splendid,magnificent"
,スピーチ,speech
全て,すべて,"all,the whole,entirely,in general,wholly"
済ませる,すませる,to be finished
角,すみ,horn
すみません,（感）,"sorry,excuse me"
為る,する,"to change,to be of use,to reach to"
すると,すると,"thereupon,hereupon"
鋭い,するどい,"pointed,sharp"
背,せい,"height,stature"
正,せい,"(logical) true,regular"
生,せい,"(1) draft (beer),(2) raw,unprocessed"
性,せい,"sex,gender"
所為,せい,"cause,reason,fault"
税,ぜい,
性格,せいかく,"character,personality"
正確,せいかく,"accurate,punctuality,exactness,authenticity,veracity"
世紀,せいき,"century,era"
請求,せいきゅう,"claim,demand,application,request"
税金,ぜいきん,"tax,duty"
清潔,せいけつ,clean
制限,せいげん,"restriction,restraint,limitation"
成功,せいこう,"success,hit"
生産,せいさん,"production,manufacture"
正式,せいしき,"due form,official,formality"
精神,せいしん,"mind,soul,heart,spirit,intention"
成人,せいじん,adult
精々,せいぜい,"at the most,at best,to the utmost,as much (far) as possible"
成績,せいせき,"results,record"
製造,せいぞう,"manufacture,production"
贅沢,ぜいたく,"luxury,extravagance"
成長,せいちょう,"growth,grow to adulthood"
制度,せいど,"system,institution,organization"
青年,せいねん,"youth,young man"
製品,せいひん,"manufactured goods,finished goods"
政府,せいふ,"government,administration"
生物,せいぶつ,raw food
生命,せいめい,"life,existence"
整理,せいり,"sorting,arrangement,adjustment,regulation"
咳,せき,cough
石炭,せきたん,coal
責任,せきにん,"duty,responsibility"
石油,せきゆ,"oil,petroleum,kerosene"
世間,せけん,"world,society"
説,せつ,theory
積極的,せっきょくてき,"positive,active,proactive"
設計,せっけい,"plan,design"
絶対,ぜったい,"absolute,unconditional,absoluteness"
,セット,set
設備,せつび,"equipment,device,facilities,installation"
絶滅,ぜつめつ,"destruction,extinction"
節約,せつやく,"economising,saving"
是非,ぜひ,"certainly,without fail"
責める,せめる,"to condemn,to blame,to criticize"
世話,せわ,"looking after,help,aid,assistance"
善,ぜん,"good,goodness,right,virtue"
全,ぜん,"all,whole,entire,complete,overall,pan"
全員,ぜんいん,"all members (unanimity),all hands,the whole crew"
専攻,せんこう,"major subject,special study"
全国,ぜんこく,"country-wide,nation-wide,whole country,national"
先日,せんじつ,"the other day,a few days ago"
前者,ぜんしゃ,the former
選手,せんしゅ,"(1) player (in game),(2) team"
前進,ぜんしん,"advance,drive,progress"
全然,ぜんぜん,"(1) wholly,entirely,completely,(2) not at all (with neg. verb)"
,センター,a center
全体,ぜんたい,"whole,entirety,whatever (is the matter)"
選択,せんたく,"selection,choice"
そう,そう,so
象,ぞう,elephant
騒音,そうおん,noise
増加,ぞうか,"increase,addition"
操作,そうさ,"operation,management,processing"
掃除,そうじ,"cleaning,sweeping"
想像,そうぞう,"imagination,guess"
相続,そうぞく,"succession,inheritance"
相談,そうだん,"consultation,discussion"
装置,そうち,"equipment,installation,apparatus"
相当,そうとう,"suitable,fair,tolerable,proper"
速度,そくど,"speed,velocity,rate"
そこ,そこ,"bottom,sole"
底,そこ,"bottom,sole"
,そこで,"so (conj),accordingly,now,then,thereupon"
組織,そしき,"(1) organization,(2) structure,construction,(3) tissue,(4) system"
,そして,and
注ぐ,そそぐ,"to pour (into),to irrigate,to pay,to fill,to feed (e.g. a fire)"
育つ,そだつ,"to raise (child),to be brought up,to grow (up)"
,そっくり,"all,altogether,entirely,be just like,the splitting image of"
,そっと,face of the earth
袖,そで,sleeve
備える,そなえる,"to furnish,to provide for,to equip,to install"
その,その,"the,that"
,そのうち,"eventually,sooner or later,of the previously mentioned"
,そのまま,"without change,as it is (i.e. now)"
側,そば,"side,edge,third person"
,ソファー,"sofa,couch"
粗末,そまつ,"crude,rough,plain,humble"
それ,（接。感）,"it,that"
,それぞれ,"each,every,either,respectively,severally"
,それでも,"but (still),and yet,nevertheless,even so,notwithstanding"
,それと,
,それとも,"or,or else"
損,そん,"loss,disadvantage"
損害,そんがい,"damage,injury,loss"
尊敬,そんけい,"respect,esteem,reverence,honour"
存在,そんざい,"existence,being"
尊重,そんちょう,"respect,esteem,regard"
田,た,rice field
他,た,other (esp. places and things)
対,たい,"pair,couple,set"
大,だい,
台,だい,"stand,rack,table,support"
題,だい,"title,subject,theme,topic"
体育,たいいく,"physical education,gymnastics,athletics"
体温,たいおん,temperature (body)
大会,たいかい,"convention,tournament,mass meeting,rally"
大気,たいき,atmosphere
代金,だいきん,"price,payment,cost,charge"
退屈,たいくつ,"tedium,boredom"
滞在,たいざい,"stay,sojourn"
大使,たいし,ambassador
大した,たいした,"considerable,great,important,significant,a big deal"
対象,たいしょう,"target,object (of worship, study, etc),subject (of taxation, etc)"
大臣,だいじん,cabinet minister
対する,たいする,"to face,to confront,to oppose"
大戦,たいせん,"great war,great battle"
大抵,たいてい,"usually,generally"
態度,たいど,"attitude,manner"
大統領,だいとうりょう,"president,chief executive"
大半,たいはん,"majority,mostly,generally"
代表,だいひょう,"representative,representation,delegation,type,example,model"
大部分,だいぶぶん,"most part,greater part,majority"
,タイプライター,typewriter
大変,たいへん,"awful,dreadful,terrible,very"
逮捕,たいほ,"arrest,apprehension,capture"
,ダイヤ,"(1) dyer,(2) diagram,(3) (railway) schedule,(4) diamond"
太陽,たいよう,"sun,solar"
平ら,たいら,"flatness,level,smooth,calm,plain"
代理,だいり,"representation,agency,proxy,deputy,agent"
大陸,たいりく,continent
倒す,たおす,"to throw down,to beat,to bring down,to blow down"
,タオル,(hand) towel
だが,だが,
互い,たがい,"mutual,reciprocal"
宝,たから,treasure
だから,だから,"so,therefore"
宅,たく,"house,home,husband"
,だけど,however
確かめる,たしかめる,to ascertain
多少,たしょう,"more or less,somewhat,a little,some"
助ける,たすける,"to help,to save,to rescue"
,ただ,"free of charge,mere,only"
唯,ただ,"free of charge,mere,sole,only,usual,common"
戦い,たたかい,"battle,fight,struggle,conflict"
戦う,たたかう,"to fight,to battle,to combat"
叩く,たたく,"to strike,to clap,to dust,to beat"
直ちに,ただちに,"at once,immediately,directly,in person"
立ち上がる,たちあがる,to stand up
立場,たちば,"standpoint,position,situation"
経つ,たつ,"to pass,to lapse"
達する,たっする,"to reach,to get to"
唯,たった,"free of charge,mere,sole,only,usual,common"
,だって,"but,because,even,also,too"
,たっぷり,"full,in plenty,ample"
縦,たて,"length,height"
,たとえ,"simile,metaphor,allegory"
谷,たに,valley
他人,たにん,"another person,unrelated person,outsider,stranger"
種,たね,"(1) seed,(2) material,(3) cause,source"
束,たば,"handbreadth,bundle"
度,たび,counter for occurrences
旅,たび,"travel,trip,journey"
,たびたび,"often,repeatedly,frequently"
多分,たぶん,"perhaps,probably"
玉,たま,"ball,sphere,coin"
球,たま,"globe,sphere,ball"
弾,たま,"bullet,shot,shell"
偶,たま,"even number,couple,man and wife,friend"
偶々,たまたま,"casually,unexpectedly,accidentally,by chance"
,たまらない,"intolerable,unbearable,unendurable"
黙る,だまる,to be silent
駄目,だめ,"useless,no good,hopeless"
試し,ためし,"trial,test"
試す,ためす,"to attempt,to test"
便り,たより,"news,tidings,information,correspondence,letter"
頼る,たよる,"to rely on,to have recourse to,to depend on"
誰か,だれか,"someone,somebody"
段,だん,"step,stair,flight of steps,grade,rank,level"
単位,たんい,"unit,denomination,credit (in school)"
単語,たんご,"word,vocabulary,(usually) single-character word"
男子,だんし,"youth,young man"
単純,たんじゅん,simplicity
誕生,たんじょう,birth
,ダンス,dance
団体,だんたい,"organization,association"
担当,たんとう,(in) charge
単なる,たんなる,"mere,simple,sheer"
単に,たんに,"simply,merely,only,solely"
地,ち,earth
地位,ちい,"(social) position,status"
地域,ちいき,"area,region"
,チーズ,cheese
,チーム,team
知恵,ちえ,"wisdom,wit,sagacity,sense,intelligence,advice"
地下,ちか,"basement,underground"
違い,ちがい,"difference,discrepancy"
違いない,ちがいない,"(phrase) sure,no mistaking it,for certain"
近頃,ちかごろ,"lately,recently,nowadays"
地球,ちきゅう,the earth
地区,ちく,"district,section,sector"
遅刻,ちこく,"lateness,late coming"
知事,ちじ,prefectural governor
知識,ちしき,"knowledge,information"
父親,ちちおや,father
知能,ちのう,"intelligence,brains"
地平線,ちへいせん,horizon
地方,ちほう,"area,locality,district,region,the coast"
茶,ちゃ,tea
,チャンス,"chance,opportunity"
,ちゃんと,"perfectly,properly,exactly"
中,ちゅう,"inside,middle,among"
注,ちゅう,"annotation,explanatory note"
中央,ちゅうおう,"centre,central,center,middle"
中学,ちゅうがく,"middle school,junior high school"
中古,ちゅうこ,"(1) used,second-hand,old"
中止,ちゅうし,"suspension,stoppage,discontinuance,interruption"
駐車,ちゅうしゃ,parking (e.g. car)
昼食,ちゅうしょく,"lunch,midday meal"
中心,ちゅうしん,"center,core,heart,pivot,emphasis,balance"
注目,ちゅうもく,"notice,attention,observation"
注文,ちゅうもん,"order,request"
長期,ちょうき,long time period
調査,ちょうさ,"investigation,examination,inquiry,survey"
調子,ちょうし,"tune,tone,key"
頂上,ちょうじょう,"top,summit,peak"
,ちょうだい,"(1) please do for me (preceded by -te),(2) reception,being given,get"
貯金,ちょきん,(bank) savings
直接,ちょくせつ,"direct,immediate,personal,firsthand"
著者,ちょしゃ,"author,writer"
遂に,ついに,"finally,at last"
通過,つうか,"passage through,passing"
通学,つうがく,commuting to school
通行,つうこう,"passage,passing"
通じる,つうじる,"to run to,to lead to,to communicate,to understand"
通信,つうしん,"correspondence,communication,news,signal"
捕まる,つかまる,"to be caught,to be arrested"
掴む,つかむ,"to seize,to catch,to grasp"
疲れ,つかれ,"tiredness,fatigue"
月,つき,"moon,month"
付き合い,つきあい,"association,socializing,fellowship"
次々,つぎつぎ,"in succession,one by one"
就く,つく,"to settle in (place),to take (seat, position),to study (under teacher)"
注ぐ,つぐ,"to pour (into),to irrigate,to pay"
付ける,つける,"to attach,to join,to add,to append"
土,つち,"earth,soil"
続き,つづき,"sequel,continuation"
包み,つつみ,"bundle,package,parcel,bale"
勤め,つとめ,"(1) service,duty,business,responsibility,task,(2) Buddhist religious services"
務め,つとめ,"(1) service,duty,(2) Buddhist religious services"
繋ぐ,つなぐ,"to tie,to fasten,to connect,to transfer (phone call)"
常に,つねに,"always,constantly"
翼,つばさ,wings
,つまり,"in short,in brief,in other words"
罪,つみ,"crime,fault,indiscretion"
詰める,つめる,"to pack,to shorten,to work out (details)"
積もる,つもる,to pile up
梅雨,つゆ,"rainy season,rain during the rainy season"
辛い,つらい,"painful,heart-breaking"
釣,つり,
連れ,つれ,"companion,company"
,で,"outflow,coming (going) out,graduate (of)"
出会い,であい,"meeting,rendezvous,encounter"
出会う,であう,"to meet by chance,to come across,to happen to encounter"
提案,ていあん,"proposal,proposition,suggestion"
定期,ていき,fixed term
抵抗,ていこう,"electrical resistance,resistance,opposition"
提出,ていしゅつ,"presentation,submission,filing"
程度,ていど,"degree,amount,grade,standard,of the order of (following a number)"
停留所,ていりゅうじょ,bus or tram stop
,デート,"date,go on a date"
敵,てき,"enemy,rival"
出来事,できごと,"incident,affair,happening,event"
適する,てきする,"to fit,to suit"
適切,てきせつ,"pertinent,appropriate,adequate,relevance"
適度,てきど,moderate
適用,てきよう,applying
できる,（可能。出現。発生）,"to be able to,to be ready,to occur"
出来るだけ,できるだけ,if at all possible
,できれば,
手品,てじな,"sleight of hand,conjuring trick,magic,juggling"
,ですから,therefore
鉄,てつ,iron
哲学,てつがく,philosophy
手伝い,てつだい,"help,helper,assistant"
徹底,てってい,"thoroughness,completeness"
鉄道,てつどう,railroad
徹夜,てつや,"all night,all night vigil,sleepless night"
では,では,"chance of going out,opportunity (to succeed),moment of departure,beginning of work"
手間,てま,"time,labour"
でも,でも,"but,however"
,デモ,"(abbr) demo,demonstration"
典型,てんけい,"type,pattern,archetypal"
天候,てんこう,weather
電子,でんし,electron
,テント,tent
伝統,でんとう,"tradition,convention"
天然,てんねん,"nature,spontaneity"
度,ど,counter for occurrences
問い,とい,"question,query"
党,とう,party (political)
塔,とう,"tower,pagoda"
どう,（接。副）,"child,servant,foolishness"
答案,とうあん,"examination paper,examination script"
同一,どういつ,"identity,sameness,similarity"
,どうか,copper coin
当時,とうじ,"at that time,in those days"
動詞,どうし,verb
同時,どうじ,"simultaneous(ly),concurrent,same time,synchronous"
,どうしても,"by all means,at any cost,no matter what"
到着,とうちゃく,arrival
道徳,どうとく,morals
投票,とうひょう,"voting,poll"
同様,どうよう,"identical,equal to,same (kind),like"
同僚,どうりょう,"coworker,colleague,associate"
道路,どうろ,"road,highway"
十,とお,"10,ten"
通す,とおす,"to let pass,to overlook,to continue"
通り,とおり,"in accordance with ~,following ~,~ Street,~ Avenue"
通り過ぎる,とおりすぎる,"to pass,to pass through"
都会,とかい,city
時,とき,"(1) time,hour,(2) occasion,moment"
解く,とく,to unfasten
毒,どく,"poison,toxicant"
得意,とくい,"pride,triumph,prosperity"
読書,どくしょ,reading
独身,どくしん,"bachelorhood,single,unmarried,celibate"
特徴,とくちょう,"feature,characteristic"
独特,どくとく,"peculiarity,uniqueness,characteristic"
独立,どくりつ,"independence (e.g. Ind. Day),self-support"
解ける,とける,"to come untied,to come apart"
,どこか,"somewhere,anywhere"
,ところが,"however,while,even if"
,ところで,"by the way,even if,no matter what"
登山,とざん,mountain-climbing
都市,とし,"town,city,municipal,urban"
年月,としつき,months and years
図書,としょ,books
年寄,としより,"old people,the aged"
閉じる,とじる,"to close (e.g. book, eyes),to shut"
途端,とたん,"just (now, at the moment, etc.)"
土地,とち,"plot of land,lot,soil"
突然,とつぜん,"abruptly,suddenly,unexpectedly,all at once"
,トップ,top
届く,とどく,to reach
,とにかく,"anyhow,at any rate,anyway,somehow or other,generally speaking,in any case"
飛ばす,とばす,"to skip over,to omit"
飛び出す,とびだす,"to jump out,to rush out,to fly out"
留める,とめる,"to fasten,to turn off,to detain"
友,とも,"friend,companion,pal"
共に,ともに,"sharing with,participate in"
土曜,どよう,Saturday
虎,とら,tiger
,ドライブ,"drive,trip by car,driving"
,トラック,"(1) truck,(2) (running) track"
,ドラマ,drama
,トランプ,playing cards (lit: trump)
取り上げる,とりあげる,"to take up,to pick up,to disqualify,to confiscate,to deprive"
努力,どりょく,"great effort,exertion,endeavour,effort"
どれ,どれ,"well,now,let me see,which (of three or more)"
,ドレス,dress
取れる,とれる,"to come off,to be taken off,to be removed"
泥,どろ,mud
とん,（1000,ton
,とんでもない,"unexpected,offensive,What a thing to say!,No way!"
,どんな,"what,what kind of"
,どんなに,"how,how much"
,トンネル,tunnel
名,な,"name,reputation"
内容,ないよう,"subject,contents,matter,substance,detail,import"
,なお,"straight,mischief,ordinary,common"
仲,なか,"relation,relationship"
流す,ながす,"to drain,to float,to shed (blood, tears),to cruise (e.g. taxi)"
,なかなか,"very,considerably,easily"
半ば,なかば,"middle,half,semi,halfway,partly"
仲間,なかま,"company,fellow,colleague,associate"
眺め,ながめ,"scene,view,prospect,outlook"
眺める,ながめる,"to view,to gaze at"
流れ,ながれ,"stream,current"
流れる,ながれる,"to stream,to flow,to run (ink),to be washed away"
無し,なし,without
,なぜなら,because
謎,なぞ,"riddle,puzzle,enigma"
納得,なっとく,"consent,assent,understanding"
等,など,"et cetera,etc.,and the like"
七,なな,seven
何,なに,what
何,なん,what
何か,なにか,something
,なにも,nothing
鍋,なべ,"saucepan,pot"
生,なま,"(1) draft (beer),(2) raw,unprocessed"
怠ける,なまける,"to be idle,to neglect"
波,なみ,wave
涙,なみだ,tear
悩む,なやむ,"to be worried,to be troubled"
為る,なる,"to change,to be of use,to reach to"
成る,なる,to become
縄,なわ,"rope,hemp"
何で,なんで,"Why?,What for?"
何でも,なんでも,"by all means,everything"
何とか,なんとか,"somehow,anyhow,one way or another"
似合う,にあう,"to suit,to match,to become,to be like"
匂い,におい,"odour,scent,smell,stench"
苦手,にがて,"poor (at),weak (in),dislike (of)"
握る,にぎる,"to grasp,to seize,to mould sushi"
日,にち,"sun,sunshine,day"
日常,にちじょう,"ordinary,regular,everyday,usual"
日曜,にちよう,Sunday
日光,にっこう,sunlight
日中,にっちゅう,"daytime,broad daylight"
,にっこり,"smile sweetly,smile,grin"
日本,にっぽん,Japan
日本,にほん,Japan
入院,にゅういん,hospitalization
入学,にゅうがく,"entry to school or university,matriculation"
入場,にゅうじょう,"entrance,admission,entering"
人気,にんき,sign of life
人間,にんげん,"human being,man,person"
抜く,ぬく,"to extract,to omit,to surpass,to draw out,to unplug"
抜ける,ぬける,"to come out,to fall out,to be omitted"
布,ぬの,cloth
濡れる,ぬれる,to get wet
ね,（感）,"value,price,cost,worth,merit"
根,ね,root
値,ね,"value,price,cost"
願い,ねがい,"desire,wish,request"
願う,ねがう,"to desire,to wish,to request"
鼠,ねずみ,"(1) mouse,rat,(2) dark gray,slate color"
値段,ねだん,"price,cost"
熱心,ねっしん,"zeal,enthusiasm"
熱帯,ねったい,tropics
熱中,ねっちゅう,"nuts!,enthusiasm,zeal,mania"
年間,ねんかん,year
年月,ねんげつ,months and years
年中,ねんじゅう,"whole year,always,everyday"
年代,ねんだい,"age,era,period,date"
年齢,ねんれい,"age,years"
野,の,field
能,のう,"being skilled in,nicely,properly"
農家,のうか,"farmer,farm family"
農業,のうぎょう,agriculture
農民,のうみん,"farmers,peasants"
能力,のうりょく,"ability,faculty"
ノー,（no）,
軒,のき,eaves
残す,のこす,"to leave (behind, over),to bequeath,to save,to reserve"
残り,のこり,"remnant,residue,remaining,left-over"
乗せる,のせる,"to place on (something),to take on board,to give a ride"
除く,のぞく,"to remove,to exclude,to except"
望み,のぞみ,"wish,desire,(a) hope"
望む,のぞむ,"to desire,to wish for,to see,to command (a view of)"
後,のち,"afterwards,since then,in the future"
,ノック,"(1) knock,(2) fungo (baseball)"
喉,のど,throat
伸ばす,のばす,"to lengthen,to stretch,to reach out,to grow (beard)"
伸びる,のびる,"to stretch,to extend,to make progress,to grow (beard, body height)"
述べる,のべる,"to state,to express,to mention"
昇る,のぼる,"to arise,to ascend,to go up"
,のんびり,"carefree,at leisure"
場,ば,"place,field (physics)"
はあ,（感）,
,パーセント,percent
はい,（感）,"wear,put on (sword)"
灰,はい,ash
梅雨,ばいう,"rainy season,rain during the rainy season"
,バイオリン,violin
,ハイキング,hiking
配達,はいたつ,"delivery,distribution"
,パイプ,"(1) pipe,tube,(2) channels, official or otherwise"
俳優,はいゆう,"actor,actress,player,performer"
,パイロット,pilot
墓,はか,"grave,tomb"
馬鹿,ばか,"fool,idiot,trivial matter,folly"
博士,はかせ,"doctorate,PhD"
計る,はかる,"to measure,to weigh,to survey"
履く,はく,"to wear,to put on (lower body)"
吐く,はく,"(1) to breathe,(2) to tell (lies),(3) to vomit,to disgorge"
拍手,はくしゅ,"clapping hands,applause"
莫大,ばくだい,"enormous,vast"
爆発,ばくはつ,"explosion,detonation,eruption"
博物館,はくぶつかん,museum
激しい,はげしい,"violent,vehement,intense"
,はさみ,scissors
破産,はさん,(personal) bankruptcy
端,はし,"end (e.g. of street),edge,tip,margin,point"
始まり,はじまり,"origin,beginning"
,パス,"path,pass (in games)"
外す,はずす,"to unfasten,to remove"
,パスポート,passport
旗,はた,flag
肌,はだ,skin
裸,はだか,"naked,nude"
畑,はたけ,field
二十,はたち,"20 years old,20th year"
働き,はたらき,"work,labor"
,バッグ,"bag,bug"
発見,はっけん,"discovery,detection,finding"
発行,はっこう,issue (publications)
発車,はっしゃ,departure of a vehicle
罰する,ばっする,"to punish,to penalize"
発達,はったつ,"development,growth"
,ばったり,"with a clash (thud),with a bang,plump,flop"
発展,はってん,"development,growth"
発表,はっぴょう,"announcement,publication"
発明,はつめい,invention
話し合う,はなしあう,"to discuss,to talk together"
離す,はなす,"to part,divide,separate"
放す,はなす,"to separate,to set free"
離れる,はなれる,"to be separated from,to leave,to go away,to be a long way off"
羽,はね,"counter for birds,counter for rabbits"
幅,はば,"width,breadth"
母親,ははおや,mother
省く,はぶく,"to omit,to eliminate,to curtail,to economize"
場面,ばめん,"scene,setting (e.g. of novel)"
腹,はら,"abdomen,belly,stomach"
原,はら,"field,plain,prairie,tundra,moor,wilderness"
針,はり,"needle,hand (e.g. clock)"
張る,はる,"to stick,to paste"
番,ばん,
,バン,"bun,van (caravan),VAN (value-added network)"
範囲,はんい,"extent,scope,sphere,range"
反抗,はんこう,"opposition,resistance"
犯罪,はんざい,crime
,ハンサム,handsome
判断,はんだん,"judgement,decision"
犯人,はんにん,"offender,criminal"
販売,はんばい,"sale,selling,marketing"
灯,ひ,light
,ビール,beer
被害,ひがい,damage
比較,ひかく,comparison
